period_start,period_type,product_id,product_name,category,profile_mean_quantity,seasonal_month_mean_quantity,overall_quantity,overall_transactions,predicted_movement_level,probability_fast_moving,probability_medium_moving,probability_slow_moving,movement_confidence,movement_score
2026-01-01,month,1423,Highland Milk Powder (Low Fat) 400g,Dairy & Chilled,4.84,14.0,121,63,Fast Moving,0.9965409118645676,0.0034590881354322873,0.0,0.9965409118645676,0.9982704559322838
2026-01-01,month,1665,Motha Jelly (Apple) 500g,Snacks & Confectionery,5.25,13.5,147,54,Fast Moving,0.9965409118645676,0.0034590881354322873,0.0,0.9965409118645676,0.9982704559322838
2026-01-01,month,2193,Freelan Chilli  Powder 50g,Cooking Essentials,8.24,13.5,206,51,Fast Moving,0.9962969635639201,0.0037030364360798483,0.0,0.9962969635639201,0.99814848178196
2026-01-01,month,2025,San Remo Pasta (Spirals) 500g,Staples & Dry Groceries,9.416666666666666,5.75,226,53,Fast Moving,0.9972522581218962,0.0,0.0027477418781038185,0.9972522581218962,0.9972522581218962
2026-01-01,month,2179,Wijaya Mustard Powder 50g,Cooking Essentials,9.6,4.5,240,60,Fast Moving,0.9972522581218962,0.0,0.0027477418781038185,0.9972522581218962,0.9972522581218962
2026-01-01,month,1844,CBL Chocolate Cream 400g,Personal Care,3.5416666666666665,14.0,85,52,Fast Moving,0.9920964674201233,0.0034590881354322873,0.0044444444444444444,0.9920964674201233,0.9938260114878394
2026-01-01,month,2242,Siddhalepa Pinda Oil 30ml,Health & Medicine,3.6206896551724137,7.333333333333333,105,25,Fast Moving,0.9902473742356035,0.0,0.009752625764396663,0.9902473742356035,0.9902473742356035
2026-01-01,month,2263,Kist Green Apple Juice 1L,Beverages,5.6923076923076925,15.5,148,55,Fast Moving,0.983314419870717,0.0017702876372599667,0.014915292492023039,0.983314419870717,0.984199563689347
2026-01-01,month,1576,Dilmah Tea-Bags 25,Beverages,5.375,10.5,129,50,Fast Moving,0.9382504354845206,0.061749564515479374,0.0,0.9382504354845206,0.9691252177422602
2026-01-01,month,2476,Revello Chocolate (Milk) 170g,Dairy & Chilled,5.44,10.0,136,80,Fast Moving,0.9282835889308646,0.07145449461310152,0.0002619164560343012,0.9282835889308646,0.9640108362374153
2026-01-01,month,2328,Kist Mango Nectar 1L,Beverages,6.6521739130434785,10.0,153,58,Fast Moving,0.9201915909955511,0.07980840900444859,0.0,0.9201915909955511,0.9600957954977755
2026-01-01,month,2332,CBL Chocolate Marie 200g,Snacks & Confectionery,8.041666666666666,11.0,193,56,Fast Moving,0.9578623158542943,0.0,0.04213768414570573,0.9578623158542943,0.9578623158542943
2026-01-01,month,2258,Water  18.9L,Beverages,5.769230769230769,13.0,150,50,Fast Moving,0.9077021066347358,0.09229789336526428,0.0,0.9077021066347358,0.953851053317368
2026-01-01,month,2083,Lion Ginger Beer 400ml,Cooking Essentials,8.6,9.5,215,50,Fast Moving,0.9502466542299276,0.0,0.049753345770072344,0.9502466542299276,0.9502466542299276
2026-01-01,month,2796,Fanta Orange 400ml,Beverages,6.541666666666667,12.5,157,49,Fast Moving,0.8924010894545188,0.10759891054548133,0.0,0.8924010894545188,0.9462005447272595
2026-01-01,month,2107,Kandos Milk Choco 45g,Dairy & Chilled,5.521739130434782,11.5,127,63,Fast Moving,0.8892887409116638,0.11071125908833643,0.0,0.8892887409116638,0.9446443704558319
2026-01-01,month,1641,MD Faluda Mix 250g,Beverages,6.36,17.5,159,57,Fast Moving,0.8892216461468222,0.11077835385317793,0.0,0.8892216461468222,0.9446108230734112
2026-01-01,month,1962,Edinborough Chilli Paste 325g,Cooking Essentials,9.26086956521739,10.0,213,55,Fast Moving,0.8867795222594719,0.11322047774052833,0.0,0.8867795222594719,0.943389761129736
2026-01-01,month,2326,Kist Mango Nectar 200ml,Beverages,6.92,16.5,173,64,Fast Moving,0.8780498381764524,0.12195016182354766,0.0,0.8780498381764524,0.9390249190882263
2026-01-01,month,2544,Link Kesha Hair Oil (Classic)100ml,Personal Care,8.791666666666666,12.5,211,52,Fast Moving,0.8682390576938879,0.13176094230611188,0.0,0.8682390576938879,0.9341195288469438
2026-01-01,month,2044,Edinborough Tomato Sauce 230g,Cooking Essentials,7.72,13.5,193,51,Fast Moving,0.8638611639006849,0.13613883609931535,0.0,0.8638611639006849,0.9319305819503426
2026-01-01,month,2133,A&S Red Rice Flour 900g,Staples & Dry Groceries,13.0,2.8,325,79,Fast Moving,0.9311365410202841,0.001534339778824266,0.06732911920089164,0.9311365410202841,0.9319037109096963
2026-01-01,month,2268,Rasath jelly Pudin 80ml,Snacks & Confectionery,5.392857142857143,12.5,151,51,Fast Moving,0.8629305663788879,0.1370694336211125,0.0,0.8629305663788879,0.9314652831894441
2026-01-01,month,2788,Kist Guava Nectar 1L,Beverages,5.153846153846154,6.5,134,48,Fast Moving,0.9280399973861196,0.0,0.07196000261388048,0.9280399973861196,0.9280399973861196
2026-01-01,month,1020,Clogard (natural salt)70g,Staples & Dry Groceries,6.230769230769231,17.0,162,37,Fast Moving,0.8515424859824544,0.1484575140175459,0.0,0.8515424859824544,0.9257712429912274
2026-01-01,month,1579,Laojee Ginger Plus 90g,Cooking Essentials,7.2727272727272725,12.0,160,39,Fast Moving,0.8514120986805663,0.14858790131943364,0.0,0.8514120986805663,0.9257060493402831
2026-01-01,month,3094,Delmege Soya Chicken Flavour 90g,Cooking Essentials,6.571428571428571,6.333333333333333,184,43,Fast Moving,0.9156024823229153,0.0019520270977440746,0.08244549057934061,0.9156024823229153,0.9165784958717873
2026-01-01,month,2630,Prima Twist Noodles 400g,Staples & Dry Groceries,7.777777777777778,13.0,210,46,Fast Moving,0.8242885496630432,0.1757114503369567,0.0,0.8242885496630432,0.9121442748315216
2026-01-01,month,2340,CBL Onion Biscuits 30g,Snacks & Confectionery,7.52,15.5,188,69,Fast Moving,0.8236609986110777,0.17604230771585944,0.00029669367306314444,0.8236609986110777,0.9116821524690074
2026-01-01,month,2738,Sustagen 400g (Chocolate),Snacks & Confectionery,6.0,10.5,162,56,Fast Moving,0.8211082465755193,0.178891753424481,0.0,0.8211082465755193,0.9105541232877598
2026-01-01,month,1862,CBL Milk Shorties 325g,Dairy & Chilled,5.916666666666667,9.0,142,72,Fast Moving,0.817833316814598,0.18209850338609762,6.817979930451874e-05,0.817833316814598,0.9088825685076468
2026-01-01,month,2972,Pepsi 250ml,Beverages,5.758620689655173,9.0,167,66,Fast Moving,0.9086846800520313,0.00039327009428944835,0.09092204985367927,0.9086846800520313,0.908881315099176
2026-01-01,month,1819,CBL Bran Cracker 240g,Snacks & Confectionery,9.590909090909092,10.5,211,71,Fast Moving,0.8103599027104796,0.18944636063279072,0.00019373665672978244,0.8103599027104796,0.905083083026875
2026-01-01,month,2256,Water (Rainbow) 1000ml,Beverages,5.375,7.5,129,50,Fast Moving,0.8952600950272317,0.0,0.1047399049727688,0.8952600950272317,0.8952600950272317
2026-01-01,month,2135,Lanka Salt 1kg,Staples & Dry Groceries,9.48,11.0,237,42,Fast Moving,0.8927094848766856,0.0,0.1072905151233145,0.8927094848766856,0.8927094848766856
2026-01-01,month,2163,Wijaya Chilli Pieces 100g,Cooking Essentials,11.0,16.5,308,68,Fast Moving,0.7781335115861854,0.22158192274011856,0.0002845656736964359,0.7781335115861854,0.8889244729562447
2026-01-01,month,2175,Wijaya Pepper Powder 100g,Cooking Essentials,12.28,12.5,307,72,Fast Moving,0.7734659846752723,0.22634745960463348,0.0001865557200942089,0.7734659846752723,0.886639714477589
2026-01-01,month,2853,Olive Oil 250ml,Cooking Essentials,11.115384615384615,11.0,289,71,Fast Moving,0.7676253862616816,0.23235238404207506,2.22296962426063e-05,0.7676253862616816,0.8838015782827192
2026-01-01,month,2723,Chocolate Coated Cookies 40g,Snacks & Confectionery,9.0,14.5,234,81,Fast Moving,0.7567424133540818,0.24325758664591823,0.0,0.7567424133540818,0.8783712066770408
2026-01-01,month,2847,Toilet Tissue Flora,General Grocery,5.833333333333333,9.5,140,33,Fast Moving,0.8768491115428655,0.0,0.12315088845713494,0.8768491115428655,0.8768491115428655
2026-01-01,month,2005,Marina Sun Flower Oil 500ml,Cooking Essentials,12.375,10.5,297,74,Fast Moving,0.8759787956660356,0.001065010310077759,0.12295619402388634,0.8759787956660356,0.8765113008210745
2026-01-01,month,2471,Tea (loose) 100g,Beverages,7.3478260869565215,7.5,169,68,Fast Moving,0.873216416771177,0.0,0.1267835832288229,0.873216416771177,0.873216416771177
2026-01-01,month,1117,7Oil Black Seed 50ml,General Grocery,2.6551724137931036,8.0,77,19,Fast Moving,0.8649012892590454,0.0015700374187656689,0.13352867332218857,0.8649012892590454,0.8656863079684283
2026-01-01,month,1118,Silicone oil 50ml,Cooking Essentials,9.92,18.5,248,54,Fast Moving,0.7320939877330378,0.2665169777016811,0.0013890345652813182,0.7320939877330378,0.8653524765838784
2026-01-01,month,2958,Little Lion Chocolate Cake,Snacks & Confectionery,5.92,11.0,148,54,Fast Moving,0.7276792260282535,0.27033984321255605,0.0019809307591900633,0.7276792260282535,0.8628491476345316
2026-01-01,month,2560,Edinborough Corn Flour 500g,Staples & Dry Groceries,10.541666666666666,15.0,253,56,Fast Moving,0.7246810881320512,0.27531891186794905,0.0,0.7246810881320512,0.8623405440660258
2026-01-01,month,1980,Edinborough Soya Sauce100ml,Cooking Essentials,8.25925925925926,14.0,223,53,Fast Moving,0.7225248693486879,0.2774751306513125,0.0,0.7225248693486879,0.8612624346743442
2026-01-01,month,1115,Nerralu Hiar oil 100ml,Cooking Essentials,9.28,14.0,232,51,Fast Moving,0.7215584384146766,0.27844156158532335,0.0,0.7215584384146766,0.8607792192073382
2026-01-01,month,2173,Wijaya Pepper Powder 25g,Cooking Essentials,13.166666666666666,12.5,316,75,Fast Moving,0.720733449552595,0.2786226966362522,0.0006438538111528976,0.720733449552595,0.8600447978707211
2026-01-01,month,3247,Maggi Coconut Milk Powder 300g,Dairy & Chilled,21.708333333333332,23.0,521,127,Fast Moving,0.7164505900905136,0.2832887616212117,0.00026064828827441973,0.7164505900905136,0.8580949709011194
2026-01-01,month,2839,Sunflower oil 500ml,Cooking Essentials,11.0,14.5,253,67,Fast Moving,0.71554465255271,0.2837226337816753,0.0007327136656148918,0.71554465255271,0.8574059694435476
2026-01-01,month,1874,Little Lion Wafers (Chocolate) 225g,Snacks & Confectionery,6.76,12.0,169,66,Fast Moving,0.711931608314519,0.286615932989071,0.0014524586964099308,0.711931608314519,0.8552395748090544
2026-01-01,month,2693,Fontana Apple Juice 1L,Beverages,6.791666666666667,10.5,163,63,Fast Moving,0.7098461213707951,0.2900914695684965,6.24090607088266e-05,0.7098461213707951,0.8548918561550434
2026-01-01,month,2609,Wijaya Pepper Powder 250g,Cooking Essentials,8.961538461538462,29.0,233,59,Fast Moving,0.7055223076926449,0.2944776923073553,0.0,0.7055223076926449,0.8527611538463226
2026-01-01,month,1801,CBL Super Cream Cracker 85g,Personal Care,17.833333333333332,16.0,428,266,Fast Moving,0.7023947532469712,0.29631733294733925,0.0012879138056894265,0.7023947532469712,0.8505534197206408
2026-01-01,month,2345,Ruby White Samba 1kg,Staples & Dry Groceries,7.0,9.0,168,41,Fast Moving,0.6958599543727687,0.3040348605590612,0.00010518506816998367,0.6958599543727687,0.8478773846522993
2026-01-01,month,2775,CBL Onion Biscuits 170g,Snacks & Confectionery,9.25,19.0,222,77,Fast Moving,0.6870651005023832,0.31291886010566367,1.6039391953305316e-05,0.6870651005023832,0.843524530555215
2026-01-01,month,1981,Edinborough Soya Sauce650ml,Cooking Essentials,7.966666666666667,25.5,239,49,Fast Moving,0.8381303018204357,0.0009487080168634253,0.16092099016270112,0.8381303018204357,0.8386046558288675
2026-01-01,month,1589,Harischandra Coffee 100g,Beverages,6.52,11.5,163,65,Fast Moving,0.6690886269708157,0.33091137302918416,0.0,0.6690886269708157,0.8345443134854078
2026-01-01,month,2174,Wijaya Pepper Powder 50g,Cooking Essentials,11.636363636363637,13.0,256,62,Fast Moving,0.667213198737746,0.33278680126225413,0.0,0.667213198737746,0.833606599368873
2026-01-01,month,1863,CBL Chocolate Puff 100g,Snacks & Confectionery,6.888888888888889,11.0,186,67,Fast Moving,0.6618864346193303,0.3381135653806701,0.0,0.6618864346193303,0.8309432173096654
2026-01-01,month,2785,Kist Aloevera Drink  200ml,Beverages,6.166666666666667,15.0,148,54,Fast Moving,0.6610291893325502,0.33897081066744994,0.0,0.6610291893325502,0.8305145946662751
2026-01-01,month,1991,Edinborough Coconut Vinegar350ml,Cooking Essentials,8.04,11.5,201,48,Fast Moving,0.6609238004593736,0.33907619954062695,0.0,0.6609238004593736,0.8304619002296871
2026-01-01,month,2072,Sprite 1050ml,Beverages,8.222222222222221,16.0,222,74,Fast Moving,0.6565143586322587,0.3429674145441474,0.0005182268235937564,0.6565143586322587,0.8279980659043324
2026-01-01,month,2841,Fortune Coconut Oil 350ml,Cooking Essentials,21.708333333333332,12.0,521,114,Fast Moving,0.6542255063012486,0.34572164530341293,5.284839533844365e-05,0.6542255063012486,0.8270863289529551
2026-01-01,month,2255,Water (Rainbow) 500ml,Beverages,5.25,7.5,126,37,Fast Moving,0.8259302869554529,0.0,0.1740697130445469,0.8259302869554529,0.8259302869554529
2026-01-01,month,2024,San Remo Pasta (Small Shells) 500g,Staples & Dry Groceries,9.291666666666666,12.0,223,53,Fast Moving,0.6388899320690595,0.3611100679309404,0.0,0.6388899320690595,0.8194449660345298
2026-01-01,month,2474,Revello Chocolate (Cashew) 50g,Snacks & Confectionery,6.541666666666667,14.5,157,52,Fast Moving,0.6181301914963078,0.381869808503692,0.0,0.6181301914963078,0.8090650957481538
2026-01-01,month,2840,Sunflower Oil 1L,Cooking Essentials,12.826086956521738,19.0,295,61,Fast Moving,0.6164373444679717,0.38354494154310265,1.7713988925828144e-05,0.6164373444679717,0.8082098152395231
2026-01-01,month,2192,Freelan Curry Powder 50g,Cooking Essentials,9.793103448275861,17.0,284,63,Fast Moving,0.612375702369117,0.387624297630883,0.0,0.612375702369117,0.8061878511845585
2026-01-01,month,2011,Marina Cooking Oil 500ml,Cooking Essentials,9.615384615384615,14.5,250,56,Fast Moving,0.6105191586566042,0.38948084134339567,0.0,0.6105191586566042,0.805259579328302
2026-01-01,month,1989,KIST Chilli Sauce375g,Cooking Essentials,9.692307692307692,13.0,252,55,Fast Moving,0.6077094812893334,0.39187712851686984,0.00041339019379675547,0.6077094812893334,0.8036480455477684
2026-01-01,month,1088,C.Baby Soap (Pichcha) 125g,Baby & Kids,17.083333333333332,14.5,410,238,Fast Moving,0.6006917505012279,0.3990792557571923,0.00022899374158012612,0.6006917505012279,0.800231378379824
2026-01-01,month,2181,Wijaya Mustard Seeds 100g,Cooking Essentials,11.708333333333334,13.5,281,61,Fast Moving,0.5864595206874039,0.41263932859234187,0.0009011507202542784,0.5864595206874039,0.7927791849835748
2026-01-01,month,2540,Rancrisp Potato Chips (Barbecue)60g,Snacks & Confectionery,25.083333333333332,15.0,602,212,Fast Moving,0.5857974535594286,0.41329789084114965,0.0009046555994217225,0.5857974535594286,0.7924463989800035
2026-01-01,month,2588,CBL Snak Cracker 170g,Snacks & Confectionery,9.478260869565217,14.5,218,77,Fast Moving,0.5801828713898574,0.41981712861014264,0.0,0.5801828713898574,0.7900914356949287
2026-01-01,month,3093,Delmege Soya Cuttlefish Flavour 90g,Cooking Essentials,5.793103448275862,12.0,168,41,Fast Moving,0.5705785214677638,0.4294214785322362,0.0,0.5705785214677638,0.7852892607338819
2026-01-01,month,2406,A&S White Rice Flour 900g,Staples & Dry Groceries,10.555555555555555,11.0,285,69,Fast Moving,0.5677135986461589,0.43001105630005354,0.0022753450537876634,0.5677135986461589,0.7827191267961857
2026-01-01,month,2370,Garlic 1kg,Cooking Essentials,7.533333333333333,9.5,226,51,Fast Moving,0.7783319863974583,0.0014582804043672074,0.22020973319817447,0.7783319863974583,0.7790611265996419
2026-01-01,month,1857,CBL Chocolate Chip Cookies 100g,Snacks & Confectionery,7.68,14.0,192,81,Fast Moving,0.556934419442349,0.4419934144521513,0.0010721661054994389,0.556934419442349,0.7779311266684247
2026-01-01,month,1497,Tiara Layer Cake (Vanilla)310g,Snacks & Confectionery,8.91304347826087,15.5,205,62,Fast Moving,0.5545672491914301,0.44543275080857003,0.0,0.5545672491914301,0.7772836245957151
2026-01-01,month,1997,Choco Peanut Butter325g,General Grocery,15.833333333333334,11.0,380,189,Fast Moving,0.5493523035514414,0.4501848698500067,0.00046282659855199844,0.5493523035514414,0.7744447384764448
2026-01-01,month,2617,Diva Fresh (Sepalika & Lime) 1kg,Cleaning & Household,14.041666666666666,19.0,337,207,Fast Moving,0.5466825879865033,0.4532383196431338,7.909237036264921e-05,0.5466825879865033,0.7733017478080702
2026-01-01,month,1297,Vim Limes 400g,Cleaning & Household,14.541666666666666,15.0,349,220,Fast Moving,0.5449859963659013,0.45495262525266195,6.137838143682107e-05,0.5449859963659013,0.7724623089922322
2026-01-01,month,1969,Edinborough Mustard Cream695g,Cooking Essentials,12.153846153846153,13.0,316,76,Fast Moving,0.5448999128427869,0.45455862474813186,0.00054146240908125,0.5448999128427869,0.7721792252168529
2026-01-01,month,1565,Watawala Tea 200g,Beverages,5.333333333333333,9.0,160,59,Fast Moving,0.5393026265576991,0.46062919364299637,6.817979930451874e-05,0.5393026265576991,0.7696172233791974
2026-01-01,month,1792,Asiri Rice Flour Savoury (Garlic)25g,Staples & Dry Groceries,17.842105263157894,12.5,339,72,Fast Moving,0.5384039489679256,0.46159605103207435,0.0,0.5384039489679256,0.7692019744839629
2026-01-01,month,2664,Dhal 1kg,Staples & Dry Groceries,6.185185185185185,11.5,167,43,Fast Moving,0.5308823632644983,0.4690886553224358,2.8981413065798582e-05,0.5308823632644983,0.7654266909257162
2026-01-01,month,1459,Ratthi Milk Powder 400g,Dairy & Chilled,5.555555555555555,14.0,150,70,Fast Moving,0.5179678675956964,0.4819272957745066,0.00010483662979700094,0.5179678675956964,0.7589315154829497
2026-01-01,month,2870,Bottled Drinking Water 1000ml,Beverages,8.173913043478262,12.5,188,62,Fast Moving,0.5123922576656721,0.48760774233432774,0.0,0.5123922576656721,0.7561961288328359
2026-01-01,month,1577,Laojee Tea 50g,Beverages,7.708333333333333,15.5,185,62,Fast Moving,0.7555218090603812,0.001338141695314624,0.24314004924430438,0.7555218090603812,0.7561908799080386
2026-01-01,month,2425,Maliban Chocolate Cream 200g,Personal Care,16.708333333333332,16.0,401,243,Fast Moving,0.51181844494794,0.48817703934474316,4.5157073167781544e-06,0.51181844494794,0.7559069646203116
2026-01-01,month,1648,Motha Gelatine 30g,General Grocery,16.708333333333332,22.0,401,204,Medium Moving,0.49626784784537853,0.5037321521546214,0.0,0.5037321521546214,0.7481339239226892
2026-01-01,month,2533,CBL Wafers 85g (Vanilla),General Grocery,14.615384615384615,9.5,380,183,Medium Moving,0.49224951833819547,0.5072283161159331,0.0005221655458714449,0.5072283161159331,0.745863676396162
2026-01-01,month,2278,Araliya Premium Keeri Samba Rice 1kg,Staples & Dry Groceries,11.464285714285714,18.5,321,76,Medium Moving,0.49140511153423216,0.5073889133642582,0.0012059751015096227,0.5073889133642582,0.7450995682163613
2026-01-01,month,1660,Motha Jelly (Strawberry) 100g,Snacks & Confectionery,6.24,10.0,156,60,Medium Moving,0.4905854717992777,0.5085969500504538,0.0008175781502685378,0.5085969500504538,0.7448839468245045
2026-01-01,month,3051,Pears Pure & Gentle BabySoap 70g,General Grocery,17.375,12.5,417,229,Medium Moving,0.47377341170637854,0.5259346868546386,0.000291901438982692,0.5259346868546386,0.7367407551336979
2026-01-01,month,2195,Freelan Chilli  Pieces 50g,Cooking Essentials,13.916666666666666,10.0,334,83,Medium Moving,0.4679918758092354,0.531169492819981,0.000838631370783401,0.531169492819981,0.7335766222192259
2026-01-01,month,2103,BunTalk Better Biscuit 10pcs,Snacks & Confectionery,7.148148148148148,11.0,193,71,Medium Moving,0.46677520922828863,0.5332247907717113,0.0,0.5332247907717113,0.7333876046141443
2026-01-01,month,2668,Fortune Vegetable Oil 1L,Cooking Essentials,12.64,29.0,316,61,Medium Moving,0.4647203247787361,0.5349648028005215,0.00031487242074242143,0.5349648028005215,0.7322027261789968
2026-01-01,month,1481,Milo milk powder 200g,Dairy & Chilled,5.7727272727272725,12.0,127,68,Medium Moving,0.46327338027465437,0.5367011714738296,2.5448251515908873e-05,0.5367011714738296,0.7316239660115691
2026-01-01,month,2180,Wijaya Mustard Seeds 50g,Cooking Essentials,11.416666666666666,13.5,274,60,Medium Moving,0.46295525111133856,0.5370109955077822,3.3753380879133456e-05,0.5370109955077822,0.7314607488652296
2026-01-01,month,1992,Edinborough Coconut Vinegar750ml,Cooking Essentials,5.896551724137931,17.5,171,45,Medium Moving,0.4523906403845252,0.547195969421678,0.00041339019379675547,0.547195969421678,0.7259886250953642
2026-01-01,month,1021,Clogard (natural salt) 120g,Staples & Dry Groceries,9.64,19.5,241,55,Medium Moving,0.4498686466002121,0.5501153140078346,1.6039391953305316e-05,0.5501153140078346,0.7249263036041294
2026-01-01,month,2074,Fanta 1050ml,Beverages,6.956521739130435,11.5,160,53,Medium Moving,0.4217172730091771,0.5782827269908233,0.0,0.5782827269908233,0.7108586365045888
2026-01-01,month,2900,Sprite 300ml(glass bottle),Beverages,5.037037037037037,12.5,136,48,Medium Moving,0.42214927100249894,0.5770037452662731,0.0008469837312279102,0.5770037452662731,0.7106511436356355
2026-01-01,month,1987,KIST Tomato Sauce 4L,Cooking Essentials,7.458333333333333,13.5,179,43,Medium Moving,0.39845739099824135,0.6015426090017588,0.0,0.6015426090017588,0.6992286954991207
2026-01-01,month,2404,Maggi Daiya (Chilli Chicken)76g,Cooking Essentials,8.565217391304348,17.0,197,53,Medium Moving,0.38487232343848826,0.6151276765615117,0.0,0.6151276765615117,0.692436161719244
2026-01-01,month,1172,Lifebuoy Bodywash (Green Tea) 100ml,Beverages,7.666666666666667,10.0,184,67,Medium Moving,0.3830555244777382,0.616585292759639,0.0003591827626230167,0.616585292759639,0.6913481708575577
2026-01-01,month,1706,Clogard (Natural-Salt)40g,Staples & Dry Groceries,8.0,13.5,216,54,Medium Moving,0.38023040469501024,0.6197535559130364,1.6039391953305316e-05,0.6197535559130364,0.6901071826515284
2026-01-01,month,1146,Sunsilk Shampoo (Coconut)80ml,Personal Care,7.375,15.0,177,44,Medium Moving,0.37282524175387216,0.6270699216163308,0.00010483662979700094,0.6270699216163308,0.6863602025620376
2026-01-01,month,2561,Edinborough Fish Sauce 190ml,Cooking Essentials,7.769230769230769,14.0,202,52,Medium Moving,0.3705745512943549,0.6294254487056451,0.0,0.6294254487056451,0.6852872756471775
2026-01-01,month,1145,Sunsilk Shampoo (Thick)80ml,Personal Care,16.208333333333332,17.0,389,223,Medium Moving,0.34918172420596466,0.649587224662466,0.0012310511315693836,0.649587224662466,0.6739753365371977
2026-01-01,month,1329,Harpic Power Plus 200ml,Cleaning & Household,15.416666666666666,13.0,370,226,Medium Moving,0.3391500080847628,0.660849991915237,0.0,0.660849991915237,0.6695750040423813
2026-01-01,month,2959,Lion Ginger Beer 250ml,Cooking Essentials,8.083333333333334,14.0,194,53,Medium Moving,0.3219280809048784,0.6780719190951214,0.0,0.6780719190951214,0.6609640404524391
2026-01-01,month,1619,Revello Fantasy Milk 50g,Dairy & Chilled,5.961538461538462,7.5,155,73,Fast Moving,0.6588142993443372,0.0005714655870077328,0.3406142350686551,0.6588142993443372,0.6591000321378411
2026-01-01,month,2341,CBL Cheese Buttons Biscuits 30g,Dairy & Chilled,5.178571428571429,11.0,145,72,Medium Moving,0.31059799865113685,0.6878582210320692,0.001543780316793744,0.6878582210320692,0.6545271091671714
2026-01-01,month,2384,Mars Bars 33g,General Grocery,1.7307692307692308,8.5,45,21,Medium Moving,0.30519885818093934,0.6869122909793166,0.007888850839743916,0.6869122909793166,0.6486550036705976
2026-01-01,month,1662,Motha Jelly (Greengage) 100g,Snacks & Confectionery,7.592592592592593,11.5,205,69,Medium Moving,0.29303100765996853,0.7068563135149146,0.00011267882511672689,0.7068563135149146,0.6464591644174258
2026-01-01,month,2238,Siddhalepa Batu Oil 30ml,Health & Medicine,2.8214285714285716,12.5,79,15,Medium Moving,0.2953099873512661,0.6987824689728352,0.005907543675898596,0.6987824689728352,0.6447012218376837
2026-01-01,month,2927,Revello Dark Chocolate 50g,Snacks & Confectionery,4.32258064516129,8.5,134,53,Medium Moving,0.2954661362811697,0.6971888632882114,0.007345000430618979,0.6971888632882114,0.6440605679252753
2026-01-01,month,2289,Atlas Double Ruled Book 80page,Stationery,1.3333333333333333,9.5,40,17,Medium Moving,0.2959069889534893,0.6955360167802074,0.008556994266303224,0.6955360167802074,0.643674997343593
2026-01-01,month,2300,Atlas CR Book Single Ruled (120p),Stationery,1.5151515151515151,8.5,50,26,Medium Moving,0.2799031591343272,0.7178016729305581,0.0022951679351143678,0.7178016729305581,0.6388039955996062
2026-01-01,month,1644,Motha Baking Powder 50g,General Grocery,29.208333333333332,13.0,701,347,Fast Moving,0.6369852258650646,0.0022222222222222222,0.3607925519127131,0.6369852258650646,0.6380963369761756
2026-01-01,month,2301,Atlas CR Book Single Ruled (160p),Stationery,2.0,11.5,58,23,Medium Moving,0.2636314899761683,0.725575179190529,0.01079333083330246,0.725575179190529,0.6264190795714328
2026-01-01,month,1571,Zesta Tea Bags25(BOPF),Beverages,6.392857142857143,17.5,179,66,Medium Moving,0.24199123693068386,0.7580087630693162,0.0,0.7580087630693162,0.620995618465342
2026-01-01,month,2197,Freelan Dhall Curry Mix 50g,Cooking Essentials,10.652173913043478,17.0,245,67,Medium Moving,0.23183140232665092,0.7681685976733489,0.0,0.7681685976733489,0.6159157011633254
2026-01-01,month,1841,Maliban Chocolate Puff 200g,Snacks & Confectionery,7.375,9.0,177,63,Medium Moving,0.23163078050118474,0.7670356294332152,0.0013335900655998168,0.7670356294332152,0.6151485952177924
2026-01-01,month,1640,MD Faluda Mix 125g,Beverages,4.703703703703703,14.5,127,45,Medium Moving,0.22609156465290042,0.7739084353470993,0.0,0.7739084353470993,0.6130457823264501
2026-01-01,month,2071,Sprite 400ml,Beverages,6.4,13.5,160,55,Medium Moving,0.22674330918213204,0.772500355831267,0.0007563349866006895,0.772500355831267,0.6129934870977656
2026-01-01,month,1986,KIST Tomato Sauce 2L,Cooking Essentials,3.911764705882353,13.0,133,37,Medium Moving,0.219832461305699,0.7705429514657995,0.009624587228501433,0.7705429514657995,0.6051039370385988
2026-01-01,month,2066,CocaCola 250ml,General Grocery,2.103448275862069,10.0,61,30,Medium Moving,0.20772247282686876,0.7861002521950616,0.0061772749780698135,0.7861002521950616,0.6007725989243996
2026-01-01,month,2442,Verda Pasta (Spirals) 400g,Staples & Dry Groceries,9.75,20.5,234,50,Medium Moving,0.20125829320812047,0.7987417067918792,0.0,0.7987417067918792,0.6006291466040601
2026-01-01,month,2914,Sameera Biscuit powder,Snacks & Confectionery,8.583333333333334,17.0,206,86,Medium Moving,0.19817105017779277,0.8016682890407982,0.00016066078140884068,0.8016682890407982,0.5990051946981919
2026-01-01,month,1802,CBL Super Cream Cracker 125g,Personal Care,3.857142857142857,9.0,108,67,Medium Moving,0.2011090502781644,0.7938457094971246,0.005045240224710947,0.7938457094971246,0.5980319050267267
2026-01-01,month,3154,Sunlight Royal Lavender 200g,Cleaning & Household,2.2,10.0,66,38,Medium Moving,0.19886284219649206,0.7946461741921238,0.006490983611383867,0.7946461741921238,0.596185929292554
2026-01-01,month,1386,Siddhalepa Neelyadi Oil 100ml,Health & Medicine,3.1724137931034484,12.5,92,17,Medium Moving,0.1879202107084044,0.8026555238149325,0.009424265476663054,0.8026555238149325,0.5892479726158707
