product_a,product_b,pair_count,support,confidence_ab,confidence_ba,max_confidence,lift,score
2194,2862,278,0.013151669978238243,0.6030368763557483,0.6797066014669927,0.6797066014669927,31.166243257720804,16.050067008865266
1077,1091,193,0.009130475920143816,0.546742209631728,0.5244565217391305,0.546742209631728,31.404991378248553,16.049127870416672
1645,2629,336,0.015895543570820323,0.7352297592997812,0.6706586826347305,0.7352297592997812,31.020532239678193,16.048745919045437
1689,3208,236,0.011164727031885703,0.5856079404466501,0.5959595959595959,0.5959595959595959,31.25904203323558,16.031603436043383
2995,3214,61,0.002885798088750118,0.3333333333333333,0.2747747747747748,0.3333333333333333,31.73873873873874,16.02708533114437
2261,2773,240,0.011353959693443088,0.594059405940594,0.5970149253731343,0.5970149253731343,31.2368848825181,16.024626112739853
2510,2862,278,0.013151669978238243,0.6017316017316018,0.6797066014669927,0.6797066014669927,31.098783856730066,16.016337308369895
1098,3059,215,0.010171255558709433,0.5687830687830688,0.5584415584415584,0.5687830687830688,31.2284065141208,15.98826328886951
2294,2460,181,0.008562777935471663,0.49453551912568305,0.5419161676646707,0.5419161676646707,31.297879650534995,15.982770234276332
1078,2860,214,0.010123947393320088,0.5417721518987342,0.5831062670299727,0.5831062670299727,31.204304487290035,15.97956307162041
1602,3059,216,0.01021856372409878,0.5684210526315789,0.561038961038961,0.5684210526315789,31.20853041695147,15.979162798747183
2036,3180,221,0.010455104551045511,0.572538860103627,0.5695876288659794,0.572538860103627,31.19156295069708,15.976645224400537
1689,2636,237,0.011212035197275049,0.5880893300248139,0.5925,0.5925,31.07758064516129,15.940781026526146
2294,2569,181,0.008562777935471663,0.49453551912568305,0.5402985074626866,0.5402985074626866,31.204453144115487,15.935571683005982
2570,2988,60,0.002838489923360772,0.3076923076923077,0.2912621359223301,0.3076923076923077,31.57281553398058,15.935485257765198
1253,1265,239,0.011306651528053742,0.6191709844559585,0.566350710900474,0.6191709844559585,31.014303955995384,15.919036303895554
2048,2367,213,0.01007663922793074,0.5605263157894737,0.5575916230366492,0.5605263157894737,31.01676770460182,15.878074531596367
2700,2737,192,0.00908316775475447,0.5393258426966292,0.5231607629427792,0.5393258426966292,31.063405076079967,15.875163645944061
2737,2791,192,0.00908316775475447,0.5231607629427792,0.5378151260504201,0.5378151260504201,30.976392736931285,15.831204261375857
1566,2273,237,0.011212035197275049,0.5697115384615384,0.6061381074168798,0.6061381074168798,30.799392583120206,15.805778427730667
2995,3051,62,0.0029331062541394647,0.33879781420765026,0.27074235807860264,0.33879781420765026,31.272961557734984,15.796782248212576
1102,3059,215,0.010171255558709433,0.5613577023498695,0.5584415584415584,0.5613577023498695,30.820724966939068,15.782194905348684
2047,3190,221,0.010455104551045511,0.574025974025974,0.5594936708860759,0.574025974025974,30.718382377116555,15.74050107178698
1575,3244,268,0.012678588324344781,0.5800865800865801,0.6666666666666666,0.6666666666666666,30.5021645021645,15.704654017569146
1078,1163,212,0.010029331062541395,0.5367088607594936,0.572972972972973,0.572972972972973,30.66203215874102,15.70349459251323
2397,2669,67,0.0031696470810861953,0.3435897435897436,0.2863247863247863,0.3435897435897436,31.037606837606837,15.685273283502065
2773,3150,240,0.011353959693443088,0.5970149253731343,0.5811138014527845,0.5970149253731343,30.556177948032236,15.68427264549692
2261,3150,241,0.011401267858832434,0.5965346534653465,0.5835351089588378,0.5965346534653465,30.531596864286914,15.67278418535971
1148,1265,239,0.011306651528053742,0.6081424936386769,0.566350710900474,0.6081424936386769,30.461886328280453,15.639518942792904
2294,2568,180,0.008515469770082317,0.4918032786885246,0.5294117647058824,0.5294117647058824,30.57569913211186,15.616982490869342
1265,3146,240,0.011353959693443088,0.5687203791469194,0.6045340050377834,0.6045340050377834,30.28113696324328,15.549007877001838
1119,2176,237,0.011212035197275049,0.6155844155844156,0.5511627906976744,0.6155844155844156,30.26098459679855,15.539408327020102
1977,2261,241,0.011401267858832434,0.5779376498800959,0.5965346534653465,0.5965346534653465,30.238727829617496,15.526349668025
2292,2579,55,0.002601949096414041,0.291005291005291,0.275,0.291005291005291,30.756349206349206,15.51751517240447
2276,2371,260,0.012300123001230012,0.5615550755939525,0.6598984771573604,0.6598984771573604,30.127287278946618,15.507615642645117
